WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Barton Creek,6/28/91 0:00,Barton Creek @ Fitzhugh Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,26.3,(%) Percent,Total,,45,0.2,LENGTH MEASUREMENT,S,Barton Creek Pool-Algae Data,"(30.2428251119635, -98.0112817019004)",31225,30.24282511,-98.0112817,4421,TRUE,
Barton Creek,6/28/91 0:00,Barton Creek @ Fitzhugh Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,2.9,(%) Percent,Total,,45,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2428251119635, -98.0112817019004)",32940,30.24282511,-98.0112817,4421,TRUE,
Barton Creek,6/28/91 0:00,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Benthic Cover,Algae (filamentous),NITELLA,,2.7,(%) Percent,Total,,48,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2962292409524, -97.9260928438428)",31716,30.29622924,-97.92609284,4467,TRUE,
Barton Creek,6/28/91 0:00,Barton Creek @ Shield Ranch Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,19.6,(%) Percent,Total,,46,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2697854884719, -97.9735087865863)",31394,30.26978549,-97.97350879,4434,TRUE,
Barton Creek,6/28/91 0:00,Barton Creek @ Shield Ranch Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,9.8,(%) Percent,Total,,46,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2697854884719, -97.9735087865863)",31395,30.26978549,-97.97350879,4434,TRUE,
Barton Creek,6/27/91 0:00,Barton Creek @ Paisano Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,17.1,(%) Percent,Total,,47,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2787762970014, -97.9428120293129)",32943,30.2787763,-97.94281203,4447,TRUE,
Barton Creek,6/27/91 0:00,Barton Creek @ Paisano Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,20.8,(%) Percent,Total,,47,0.2,LENGTH MEASUREMENT,S,Barton Creek Pool-Algae Data,"(30.2787762970014, -97.9428120293129)",31534,30.2787763,-97.94281203,4447,TRUE,
Barton Creek,6/27/91 0:00,Barton Creek @ Stark Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,21.8,(%) Percent,Total,,44,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2449221264486, -98.1256944853527)",31075,30.24492213,-98.12569449,4407,TRUE,
Barton Creek,6/26/91 0:00,Barton Creek @ Leif Johnson Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,29.4,(%) Percent,Total,,50,0.2,LENGTH MEASUREMENT,S,Barton Creek Pool-Algae Data,"(30.2913642199493, -97.8492467053898)",32137,30.29136422,-97.84924671,4507,TRUE,
Barton Creek,6/26/91 0:00,Barton Creek @ Ogletree Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,2.9,(%) Percent,Total,,49,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.3022731006164, -97.868544391745)",31840,30.3022731,-97.86854439,4480,TRUE,
Barton Creek,6/26/91 0:00,Barton Creek @ Ogletree Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,12.4,(%) Percent,Total,,49,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.3022731006164, -97.868544391745)",31841,30.3022731,-97.86854439,4480,TRUE,
Barton Creek,6/26/91 0:00,Barton Creek Downstream of Lost Creek Blvd,Stream,Benthic Cover,Algae (filamentous),CHARA,,0.4,(%) Percent,Total,,51,0.2,LENGTH MEASUREMENT,S,Barton Creek Pool-Algae Data,"(30.2730736469462, -97.8432343429509)",33147,30.27307365,-97.84323434,4746,TRUE,
Barton Creek,6/24/91 0:00,Barton Creek @ Recharge Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,25,(%) Percent,Total,,52,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2677173018848, -97.823842120071)",32529,30.2677173,-97.82384212,4586,TRUE,
Barton Creek,4/1/91 0:00,Barton Creek @ Recharge Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,5,(%) Percent,Total,,52,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2677173018848, -97.823842120071)",32522,30.2677173,-97.82384212,4585,TRUE,
Barton Creek,3/28/91 0:00,Barton Creek @ Fitzhugh Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,5,(%) Percent,Total,,45,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2428251119635, -98.0112817019004)",31214,30.24282511,-98.0112817,4420,TRUE,
Barton Creek,3/28/91 0:00,Barton Creek @ Fitzhugh Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,4,(%) Percent,Total,,45,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2428251119635, -98.0112817019004)",68628,30.24282511,-98.0112817,4420,TRUE,
Barton Creek,3/28/91 0:00,Barton Creek @ Hwy 71 Downstream of Little Barton,Stream,Benthic Cover,Algae (filamentous),NITELLA,,1.3,(%) Percent,Total,,48,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2962292409524, -97.9260928438428)",31708,30.29622924,-97.92609284,4466,TRUE,
Barton Creek,3/28/91 0:00,Barton Creek @ Ogletree Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,1,(%) Percent,Total,,49,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.3022731006164, -97.868544391745)",31833,30.3022731,-97.86854439,4479,TRUE,
Barton Creek,3/28/91 0:00,Barton Creek @ Stark Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,22,(%) Percent,Total,,44,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2449221264486, -98.1256944853527)",31055,30.24492213,-98.12569449,4405,TRUE,
Barton Creek,3/28/91 0:00,Barton Creek @ Stark Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,5.7,(%) Percent,Total,,44,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2449221264486, -98.1256944853527)",31056,30.24492213,-98.12569449,4405,TRUE,
Barton Creek,3/27/91 0:00,Barton Creek @ Leif Johnson Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,1.9,(%) Percent,Total,,50,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2913642199493, -97.8492467053898)",68635,30.29136422,-97.84924671,4504,TRUE,
Barton Creek,3/27/91 0:00,Barton Creek @ Leif Johnson Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,0.3,(%) Percent,Total,,50,0.2,LENGTH MEASUREMENT,S,Barton Creek Pool-Algae Data,"(30.2913642199493, -97.8492467053898)",33130,30.29136422,-97.84924671,4504,TRUE,
Barton Creek,3/27/91 0:00,Barton Creek @ Paisano Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,5.7,(%) Percent,Total,,47,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2787762970014, -97.9428120293129)",31525,30.2787763,-97.94281203,4446,TRUE,
Barton Creek,3/27/91 0:00,Barton Creek @ Shield Ranch Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,4.2,(%) Percent,Total,,46,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2697854884719, -97.9735087865863)",31386,30.26978549,-97.97350879,4433,TRUE,
Barton Creek,11/28/90 0:00,Barton Creek @ Fitzhugh Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,0.6,(%) Percent,Total,,45,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2428251119635, -98.0112817019004)",31203,30.24282511,-98.0112817,4419,TRUE,
Barton Creek,11/19/90 0:00,Barton Creek @ Leif Johnson Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,13.1,(%) Percent,Total,,50,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2913642199493, -97.8492467053898)",32101,30.29136422,-97.84924671,4503,TRUE,
Barton Creek,11/19/90 0:00,Barton Creek @ Leif Johnson Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,0.8,(%) Percent,Total,,50,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2913642199493, -97.8492467053898)",32102,30.29136422,-97.84924671,4503,TRUE,
Barton Creek,11/15/90 0:00,Barton Creek @ Paisano Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,0.6,(%) Percent,Total,,47,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2787762970014, -97.9428120293129)",31512,30.2787763,-97.94281203,4445,TRUE,
Barton Creek,11/15/90 0:00,Barton Creek @ Paisano Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,8.2,(%) Percent,Total,,47,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2787762970014, -97.9428120293129)",31513,30.2787763,-97.94281203,4445,TRUE,
Barton Creek,11/8/90 0:00,Barton Creek @ Stark Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,6.7,(%) Percent,Total,,44,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2449221264486, -98.1256944853527)",31065,30.24492213,-98.12569449,4406,TRUE,
Barton Creek,11/6/90 0:00,Barton Creek @ Ogletree Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,3.9,(%) Percent,Total,,49,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.3022731006164, -97.868544391745)",31822,30.3022731,-97.86854439,4478,TRUE,
Barton Creek,11/6/90 0:00,Barton Creek @ Ogletree Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,1.3,(%) Percent,Total,,49,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.3022731006164, -97.868544391745)",31823,30.3022731,-97.86854439,4478,TRUE,
Barton Creek,11/1/90 0:00,Barton Creek @ Shield Ranch Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,1.2,(%) Percent,Total,,46,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2697854884719, -97.9735087865863)",31373,30.26978549,-97.97350879,4432,TRUE,
Barton Creek,11/1/90 0:00,Barton Creek @ Shield Ranch Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,1.2,(%) Percent,Total,,46,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2697854884719, -97.9735087865863)",31374,30.26978549,-97.97350879,4432,TRUE,
Barton Creek,10/24/90 0:00,Barton Creek @ Recharge Pool,Stream,Benthic Cover,Algae (filamentous),CHARA,,50.4,(%) Percent,Total,,52,0.2,LENGTH MEASUREMENT,S,Barton Creek Pool-Algae Data,"(30.2677173018848, -97.823842120071)",32512,30.2677173,-97.82384212,4584,TRUE,
Barton Creek,10/24/90 0:00,Barton Creek @ Recharge Pool,Stream,Benthic Cover,Algae (filamentous),NITELLA,,1.7,(%) Percent,Total,,52,0.2,LENGTH MEASUREMENT,U,Barton Creek Pool-Algae Data,"(30.2677173018848, -97.823842120071)",32513,30.2677173,-97.82384212,4584,TRUE,
Bear Creek,11/29/12 12:45,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,T1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1962134,30.18250333,-97.97320977,390000,FALSE,
Bear Creek,11/29/12 12:45,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,T3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1962289,30.18250333,-97.97320977,390002,FALSE,
Bear Creek,11/29/12 12:45,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,5,(%) Percent,Total,T2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1962189,30.18250333,-97.97320977,390001,FALSE,
Bear Creek,2/15/12 10:40,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1906789,30.15974659,-97.95535182,383321,FALSE,
Bear Creek,2/15/12 10:40,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,Transect 2,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1906780,30.15974659,-97.95535182,383320,FALSE,
Bear Creek,2/15/12 10:40,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,2,(%) Percent,Total,Transect 1,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1906771,30.15974659,-97.95535182,383297,FALSE,
Bear Creek,2/15/12 9:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,8,(%) Percent,Total,Transect 2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1906815,30.18250333,-97.97320977,383322,FALSE,
Bear Creek,2/15/12 9:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,9,(%) Percent,Total,Transect 3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1906824,30.18250333,-97.97320977,383323,FALSE,
Bear Creek,2/15/12 9:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,15,(%) Percent,Total,Transect 1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1906806,30.18250333,-97.97320977,383303,FALSE,
Bear Creek,12/9/11 11:15,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 1,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1840796,30.15974659,-97.95535182,372011,FALSE,
Bear Creek,12/9/11 11:15,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 2,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1843267,30.15974659,-97.95535182,373140,FALSE,
Bear Creek,12/9/11 11:15,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1843259,30.15974659,-97.95535182,373141,FALSE,
Bear Creek,12/9/11 9:35,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1843072,30.18250333,-97.97320977,373142,FALSE,
Bear Creek,12/9/11 9:35,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1817615,30.18250333,-97.97320977,373143,FALSE,
Bear Creek,12/9/11 9:35,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,Transect 1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1817609,30.18250333,-97.97320977,372017,FALSE,
Bear Creek,4/28/11 13:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1855948,30.18250333,-97.97320977,360706,FALSE,
Bear Creek,4/28/11 13:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1855763,30.18250333,-97.97320977,360709,FALSE,
Bear Creek,4/28/11 13:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1855754,30.18250333,-97.97320977,360710,FALSE,
Bear Creek,2/23/11 11:30,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1853932,30.15974659,-97.95535182,360538,FALSE,
Bear Creek,2/23/11 11:30,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,Transect 1,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1857105,30.15974659,-97.95535182,360536,FALSE,
Bear Creek,2/23/11 11:30,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,5,(%) Percent,Total,Transect 2,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1857098,30.15974659,-97.95535182,360537,FALSE,
Bear Creek,2/23/11 10:30,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,3,(%) Percent,Total,Transect 3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1857292,30.18250333,-97.97320977,360535,FALSE,
Bear Creek,2/23/11 10:30,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,8,(%) Percent,Total,Transect 2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1857299,30.18250333,-97.97320977,360534,FALSE,
Bear Creek,2/23/11 10:30,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,10,(%) Percent,Total,Transect 1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1857487,30.18250333,-97.97320977,360533,FALSE,
Bear Creek,12/15/10 10:43,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1768142,30.15974659,-97.95535182,355110,FALSE,
Bear Creek,12/15/10 10:43,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,6,(%) Percent,Total,Transect 1,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1768895,30.15974659,-97.95535182,355097,FALSE,
Bear Creek,12/15/10 10:43,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,20,(%) Percent,Total,Transect 2,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1768319,30.15974659,-97.95535182,355109,FALSE,
Bear Creek,12/15/10 9:10,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1766792,30.18250333,-97.97320977,355112,FALSE,
Bear Creek,12/15/10 9:10,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,3,(%) Percent,Total,Transect 1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1766786,30.18250333,-97.97320977,355101,FALSE,
Bear Creek,12/15/10 9:10,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,3,(%) Percent,Total,Transect 2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1767965,30.18250333,-97.97320977,355111,FALSE,
Bear Creek,10/26/10 10:30,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 1,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1766801,30.15974659,-97.95535182,353833,FALSE,
Bear Creek,10/26/10 10:30,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 2,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1766805,30.15974659,-97.95535182,355113,FALSE,
Bear Creek,10/26/10 10:30,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1767797,30.15974659,-97.95535182,355114,FALSE,
Bear Creek,10/26/10 9:15,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1767016,30.18250333,-97.97320977,355116,FALSE,
Bear Creek,10/26/10 9:15,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,Transect 2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1767789,30.18250333,-97.97320977,355115,FALSE,
Bear Creek,10/26/10 9:15,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,10,(%) Percent,Total,Transect 1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1766738,30.18250333,-97.97320977,353837,FALSE,
Bear Creek,8/18/10 9:30,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1835307,30.18250333,-97.97320977,351943,FALSE,
Bear Creek,8/18/10 9:30,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,0,(%) Percent,Total,Transect 2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1828489,30.18250333,-97.97320977,363582,FALSE,
Bear Creek,8/18/10 9:30,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,Transect 3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1763411,30.18250333,-97.97320977,363583,FALSE,
Bear Creek,6/17/10 12:00,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,Transect3,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1747466,30.15974659,-97.95535182,350231,FALSE,
Bear Creek,6/17/10 12:00,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,3,(%) Percent,Total,Transect1,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1748218,30.15974659,-97.95535182,350191,FALSE,
Bear Creek,6/17/10 12:00,Bear Creek @ FM 1826 (South Fork),Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,3,(%) Percent,Total,Transect2,600,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1597465885049, -97.9553518215474)",1747474,30.15974659,-97.95535182,350230,FALSE,
Bear Creek,6/17/10 11:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,1,(%) Percent,Total,Transect2,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1747281,30.18250333,-97.97320977,350232,FALSE,
Bear Creek,6/17/10 11:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,5,(%) Percent,Total,Transect3,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1748026,30.18250333,-97.97320977,350195,FALSE,
Bear Creek,6/17/10 11:00,Bear Creek Upstream of Davis Pond,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,10,(%) Percent,Total,Transect1,4003,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1825033272161, -97.9732097710223)",1741399,30.18250333,-97.97320977,350233,FALSE,
Bear Creek,3/29/10 11:45,Bear Creek @ Bear Creek Pass,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,2,(%) Percent,Total,Transect 1,4112,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1608823448036, -97.9448607726438)",1732972,30.16088234,-97.94486077,347980,FALSE,
Bear Creek,3/29/10 11:45,Bear Creek @ Bear Creek Pass,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,2,(%) Percent,Total,Transect 3,4112,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1608823448036, -97.9448607726438)",1730496,30.16088234,-97.94486077,348474,FALSE,
Bear Creek,3/29/10 11:45,Bear Creek @ Bear Creek Pass,Stream,Benthic Cover,Algae (filamentous),ALGAE FILAMENTOUS,,5,(%) Percent,Total,Transect 2,4112,,VISUAL ASSESSMENT,U,Bear Creek Study,"(30.1608823448036, -97.9448607726438)",1730081,30.16088234,-97.94486077,348473,FALSE,
