WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Onion Creek,5/9/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,63.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843085,30.18845663,-97.71964046,372760,TRUE,
Onion Creek,5/9/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,13.4,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1844029,30.18452473,-97.72549275,373092,TRUE,
Onion Creek,5/4/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,121.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843087,30.18845663,-97.71964046,372758,TRUE,
Onion Creek,5/4/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1838618,30.18452473,-97.72549275,373035,TRUE,
Onion Creek,5/2/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,185,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843648,30.18845663,-97.71964046,373115,TRUE,
Onion Creek,5/2/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,3,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843271,30.18452473,-97.72549275,372754,TRUE,
Onion Creek,4/20/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,143.9,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1838619,30.18845663,-97.71964046,373034,TRUE,
Onion Creek,4/20/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,14.8,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843273,30.18452473,-97.72549275,372752,TRUE,
Onion Creek,4/18/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,248.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1844030,30.18845663,-97.71964046,373091,TRUE,
Onion Creek,4/18/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1838620,30.18452473,-97.72549275,373033,TRUE,
Onion Creek,4/13/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,8.4,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1817185,30.18845663,-97.71964046,372747,TRUE,
Onion Creek,4/13/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,4.1,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1817184,30.18452473,-97.72549275,372746,TRUE,
Onion Creek,4/11/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,15.8,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1881537,30.18845663,-97.71964046,373069,TRUE,
Onion Creek,4/11/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1838621,30.18452473,-97.72549275,373032,TRUE,
Onion Creek,4/6/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,32.3,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1880856,30.18845663,-97.71964046,372518,TRUE,
Onion Creek,4/6/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,13.5,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1817178,30.18452473,-97.72549275,372740,TRUE,
Onion Creek,4/4/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,20.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1817175,30.18845663,-97.71964046,372737,TRUE,
Onion Creek,4/4/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,45.9,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1817176,30.18452473,-97.72549275,372738,TRUE,
Onion Creek,3/30/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1817173,30.18845663,-97.71964046,372734,TRUE,
Onion Creek,3/30/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,43.5,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843277,30.18452473,-97.72549275,372735,TRUE,
Onion Creek,3/28/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1842887,30.18845663,-97.71964046,372780,TRUE,
Onion Creek,3/28/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,13.4,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1844027,30.18452473,-97.72549275,373094,TRUE,
Onion Creek,3/23/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7.5,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1880857,30.18845663,-97.71964046,372519,TRUE,
Onion Creek,3/23/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,69.7,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1837790,30.18452473,-97.72549275,372473,TRUE,
Onion Creek,3/21/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7.5,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1880864,30.18845663,-97.71964046,372526,TRUE,
Onion Creek,3/21/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,18.5,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1842892,30.18452473,-97.72549275,372775,TRUE,
Onion Creek,3/16/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,9.8,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1838622,30.18845663,-97.71964046,373031,TRUE,
Onion Creek,3/16/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,36.4,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843276,30.18452473,-97.72549275,372749,TRUE,
Onion Creek,3/14/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,12.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843278,30.18845663,-97.71964046,372731,TRUE,
Onion Creek,3/14/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,64.4,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1817171,30.18452473,-97.72549275,372732,TRUE,
Onion Creek,3/9/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,9.6,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843281,30.18845663,-97.71964046,372728,TRUE,
Onion Creek,3/9/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,12,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1839925,30.18452473,-97.72549275,372922,TRUE,
Onion Creek,3/7/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,3.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1838804,30.18845663,-97.71964046,373027,TRUE,
Onion Creek,3/7/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,6.3,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1817354,30.18452473,-97.72549275,372974,TRUE,
Onion Creek,3/2/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,4.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1817170,30.18845663,-97.71964046,372723,TRUE,
Onion Creek,3/2/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,4.1,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1838805,30.18452473,-97.72549275,373026,TRUE,
Onion Creek,2/28/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,9.5,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1837967,30.18845663,-97.71964046,372469,TRUE,
Onion Creek,2/28/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,8.4,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1817353,30.18452473,-97.72549275,372973,TRUE,
Onion Creek,2/23/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,14.5,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843469,30.18845663,-97.71964046,372719,TRUE,
Onion Creek,2/23/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,13.4,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843470,30.18452473,-97.72549275,372718,TRUE,
Onion Creek,2/16/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7.5,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1844033,30.18845663,-97.71964046,373088,TRUE,
Onion Creek,2/16/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,25.9,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843473,30.18452473,-97.72549275,372715,TRUE,
Onion Creek,2/14/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1844227,30.18845663,-97.71964046,372901,TRUE,
Onion Creek,2/14/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,11,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1837594,30.18452473,-97.72549275,372497,TRUE,
Onion Creek,2/9/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,35.9,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843656,30.18845663,-97.71964046,372712,TRUE,
Onion Creek,2/9/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,33.1,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843657,30.18452473,-97.72549275,372711,TRUE,
Onion Creek,2/7/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,6.3,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843660,30.18845663,-97.71964046,372707,TRUE,
Onion Creek,2/7/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7.3,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1817169,30.18452473,-97.72549275,372708,TRUE,
Onion Creek,1/31/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,9.7,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1840100,30.18845663,-97.71964046,372920,TRUE,
Onion Creek,1/31/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,20.3,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843662,30.18452473,-97.72549275,372705,TRUE,
Onion Creek,1/26/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1844231,30.18845663,-97.71964046,372673,TRUE,
Onion Creek,1/26/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,14.6,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843664,30.18452473,-97.72549275,372703,TRUE,
Onion Creek,1/24/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,21.8,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1844236,30.18845663,-97.71964046,372667,TRUE,
Onion Creek,1/24/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,25.2,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1844235,30.18452473,-97.72549275,372668,TRUE,
Onion Creek,1/19/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,57.3,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1836861,30.18845663,-97.71964046,372551,TRUE,
Onion Creek,1/19/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,41.7,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1844239,30.18452473,-97.72549275,372663,TRUE,
Onion Creek,1/12/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,816.4,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1841368,30.18845663,-97.71964046,372658,TRUE,
Onion Creek,1/12/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,1553.1,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1841367,30.18452473,-97.72549275,372659,TRUE,
Onion Creek,1/10/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2419.6,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1838996,30.18845663,-97.71964046,373008,TRUE,
Onion Creek,1/10/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2419.6,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1880719,30.18452473,-97.72549275,372653,TRUE,
Onion Creek,1/5/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,12.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1816862,30.18845663,-97.71964046,373126,TRUE,
Onion Creek,1/5/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,114.5,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1840106,30.18452473,-97.72549275,372914,TRUE,
Onion Creek,1/3/11 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7.4,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1838997,30.18845663,-97.71964046,373007,TRUE,
Onion Creek,1/3/11 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,68.3,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1880709,30.18452473,-97.72549275,372643,TRUE,
Onion Creek,12/29/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,36.9,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1880706,30.18845663,-97.71964046,372640,TRUE,
Onion Creek,12/29/10 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,648.8,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1880707,30.18452473,-97.72549275,372641,TRUE,
Onion Creek,12/27/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,165,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1835951,30.18845663,-97.71964046,372637,TRUE,
Onion Creek,12/27/10 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,461.1,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1881169,30.18452473,-97.72549275,372638,TRUE,
Onion Creek,12/21/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,20.3,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1844034,30.18845663,-97.71964046,373087,TRUE,
Onion Creek,12/21/10 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,35,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1838809,30.18452473,-97.72549275,373021,TRUE,
Onion Creek,12/15/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,79.4,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1838810,30.18845663,-97.71964046,373020,TRUE,
Onion Creek,12/15/10 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,41.7,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1837221,30.18452473,-97.72549275,372535,TRUE,
Onion Creek,12/13/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,49.6,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1817351,30.18845663,-97.71964046,372971,TRUE,
Onion Creek,12/13/10 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,86.2,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1837228,30.18452473,-97.72549275,372517,TRUE,
Onion Creek,12/8/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,13.2,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843851,30.18845663,-97.71964046,372696,TRUE,
Onion Creek,12/8/10 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,32.2,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843850,30.18452473,-97.72549275,372697,TRUE,
Onion Creek,12/6/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1837595,30.18845663,-97.71964046,372496,TRUE,
Onion Creek,12/6/10 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,83.9,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843854,30.18452473,-97.72549275,372693,TRUE,
Onion Creek,12/1/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,4.1,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1838813,30.18845663,-97.71964046,373017,TRUE,
Onion Creek,12/1/10 0:00,Onion Creek @ Mckinney Falls Upper Pool,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,28.8,Colonies/100mL,Total,253,253,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1845247326195, -97.7254927501208)",1843855,30.18452473,-97.72549275,372691,TRUE,
Onion Creek,11/15/10 0:00,Onion Creek @ McKinney Falls ds Lower Falls,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,35,Colonies/100mL,Total,255,255,,UNKNOWN,U,McKinney Falls State Park Bacterial Data,"(30.1884566322893, -97.7196404596044)",1843857,30.18845663,-97.71964046,372689,TRUE,
